object-id,district,timeperiod,total-tender-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,others-tenders-awarded-value,immediate-measures-tenders-awarded-value,preparedness-measures-tenders-awarded-value,lwss-tenders-awarded-value,wss-tenders-awarded-value,ridf-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,total-tender-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,restoration-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-032-03318,SIRMAUR,2023_09,523988.0,0.0,167700.0,356288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.16,0.05,183.0,8.39,0.0,0.0,RONHAT,0.19,44.62,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68112753.51,0.0,67756465.51,356288.0,0.0,0.0,0.0,0.9,1184.0,1543.0,23951.0,100.0,0.0,0.0,368340.0,487.0,1825.0,28.0,32.0,616.0,11.5,2.0,30.34,7.31,2106.0,0.00048662,1078.081366,3.96,4.55,3.07,1.61,3.46,2.56,1,3,5,2,2023-2024,0.0,0.0,0.0,0.0,0.4534171926373388,2,,0.0
02-033-00039,SHIMLA,2023_09,1333200.0,0.0,1333200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.05,210.0,11.18,0.0,0.0,KUMHARSAIN,0.05,13.35,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,71764559.0,0.0,3965989.0,67798570.0,0.0,0.0,295200000.0,0.9,1202.0,995.0,52044.0,192.0,0.0,0.0,427422.0,434.0,1883.0,29.0,33.0,4846.0,11.8,3.0,31.5,6.82,16165.0,0.00042943,1309.62439,4.33,4.47,3.14,1.79,3.2,2.25,3,3,4,2,2023-2024,46111366.0,0.0,0.0,0.0,0.4524372580150358,2,,0.0
02-033-00042,SHIMLA,2023_09,3729956.0,0.0,1900172.0,1829784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.05,333.0,15.46,0.0,0.0,NERUA,0.06,20.2,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,6341401.02,0.0,1900172.0,4441229.02,0.0,0.0,295200000.0,0.9,1363.0,1232.0,42572.0,167.0,0.0,0.0,456073.0,710.0,1940.0,31.0,33.0,36168.0,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.84,4.42,3.06,1.75,3.51,2.45,2,3,4,2,2023-2024,2611445.02,0.0,0.0,0.0,0.4415619116682868,2,,0.0
02-033-00041,SHIMLA,2023_09,23098578.0,0.0,23098578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.05,137.0,7.41,0.0,0.0,NANKHARI,0.05,6.94,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,33606170.0,0.0,29283238.0,4322932.0,0.0,0.0,295200000.0,0.9,1062.0,876.0,24936.0,96.0,0.0,0.0,15669.0,6.0,2107.0,30.0,33.0,2712.0,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.98,4.64,3.08,1.8,3.18,2.2,1,3,4,2,2023-2024,0.0,0.0,0.0,0.0,0.4322968083625556,2,,0.0
02-033-00034,SHIMLA,2023_09,20511974.0,0.0,728169.0,19783805.0,0.0,0.0,4272709.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.04,294.0,11.11,0.0,0.0,CHAUPAL,0.17,54.92,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,71578452.0,0.0,51794647.0,19783805.0,0.0,0.0,295200000.0,0.9,1630.0,1350.0,27336.0,132.0,0.0,0.0,345837.0,463.0,2333.0,28.0,33.0,3109.0,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.92,4.41,3.03,1.7,3.46,2.4,1,3,4,2,2023-2024,4272709.0,0.0,0.0,0.0,0.4322968083625556,2,,0.0
02-033-00040,SHIMLA,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.09,167.0,15.77,0.0,0.0,KUPVI,0.47,70.43,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,0.0,0.0,0.0,0.0,0.0,0.0,295200000.0,0.9,979.0,832.0,23119.0,90.0,0.0,0.0,284024.0,574.0,2185.0,31.0,33.0,3830.0,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.81,4.56,3.13,1.76,3.53,2.49,1,3,4,2,2023-2024,0.0,0.0,0.0,0.0,0.4322968083625556,2,,0.0
02-023-00006,CHAMBA,2023_09,1141068.0,0.0,1141068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.08,1454.0,109.55,0.0,0.0,PANGI,0.01,15.84,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000000.0,1141068.0,0.0,1141068.0,0.0,0.0,0.0,186000000.0,0.97,1423.0,1813.0,20396.0,101.0,0.0,0.0,296018.0,308.0,4114.0,32.0,23.0,23731.0,6.4,3.0,16.85,17.83,5352.0,0.00039992,2565.957716,2.88,4.83,3.1,1.82,4.13,2.13,1,2,5,4,2023-2024,0.0,0.0,0.0,0.0,0.4264526256390661,2,,0.0
02-033-00045,SHIMLA,2023_09,79839070.0,0.0,72120524.0,6622418.0,1096128.0,0.0,9727651.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.06,477.0,29.24,0.0,0.0,SHIMLA,0.08,44.57,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,498841596.53,0.0,358704547.15999997,93368798.78999999,1411314.0,45356936.58,295200000.0,0.9,22417.0,18787.0,296531.0,440.0,20954.0,28.0,918889.0,1205.0,1682.0,27.0,33.0,17088.0,18.4,3.0,24.38,6.28,163068.0,0.00045036,1291.657057,3.34,4.91,3.15,1.66,3.67,2.16,5,3,3,1,2023-2024,10480584.0,0.0,0.0,0.0,0.41503595284924066,2,,0.0
02-026-00015,KULLU,2023_09,5595598.0,0.0,0.0,5595598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.17,0.13,736.0,97.09,0.0,0.0,MANALI,0.37,319.48,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,120000000.0,55972250.0,0.0,45010109.0,10962141.0,0.0,0.0,175500000.0,0.93,3603.0,3732.0,56949.0,103.0,0.0,0.0,281235.0,419.0,3583.0,30.0,26.0,3514.0,12.6,3.0,67.64,5.98,10712.0,0.00040988,1979.761646,3.14,4.99,3.22,1.76,4.0,2.07,3,2,5,3,2023-2024,0.0,0.0,0.0,22694582.0,0.3861480976105961,2,,0.0
02-026-00017,KULLU,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.06,703.0,45.09,0.0,0.0,SAINJ,0.01,12.6,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,114419136.0,0.0,112215813.0,2203323.0,0.0,0.0,175500000.0,0.93,2968.0,3076.0,45138.0,109.0,0.0,0.0,277386.0,536.0,3430.0,31.0,26.0,3698.0,12.6,3.0,35.25,3.12,10568.0,0.00041918,3205.135405,3.92,3.68,3.11,1.79,3.41,3.02,2,2,5,3,2023-2024,1962971.0,0.0,0.0,0.0,0.3759738608051686,2,,0.0
02-033-00035,SHIMLA,2023_09,3450877.0,0.0,2019266.0,1431611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.06,612.0,34.63,0.0,0.0,CHIRGAON,0.01,11.24,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,50172354.0,0.0,34047921.0,16124433.0,0.0,0.0,295200000.0,0.9,4714.0,3896.0,65955.0,175.0,0.0,0.0,320009.0,425.0,3170.0,28.0,33.0,7432.0,13.2,2.0,33.55,5.72,13083.0,0.00041228,1500.655678,3.68,4.7,3.1,1.75,3.37,2.38,3,2,4,3,2023-2024,0.0,0.0,0.0,0.0,0.35921208599742116,2,,0.0
02-025-00017,LAHAUL & SPITI,2023_09,19977199.0,0.0,0.0,19977199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.19,0.07,6466.0,426.82,0.0,0.0,LAHAUL,0.03,218.43,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,19977199.0,0.0,0.0,19977199.0,0.0,0.0,108000000.0,0.9,2138.0,1635.0,18400.0,177.0,0.0,0.0,726949.0,357.0,4712.0,29.0,25.0,4710.0,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.38,4.98,3.39,1.68,3.91,2.75,1,1,5,4,2023-2024,0.0,0.0,0.0,0.0,0.3441056971011925,2,,0.0
02-023-00002,CHAMBA,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.79,0.18,1587.0,286.21,0.0,0.0,BRAHMAUR,1.03,1986.88,46.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000000.0,14470781.8,0.0,10669586.8,3801195.0,0.0,0.0,186000000.0,0.97,2764.0,3502.0,41491.0,197.0,0.0,0.0,568749.0,1183.0,3502.0,35.0,23.0,5027.0,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.62,5.0,3.69,2.04,4.37,2.78,2,2,5,2,2023-2024,0.0,0.0,0.0,0.0,0.321968837724781,1,,0.0
02-026-00012,KULLU,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.06,521.0,30.67,0.0,0.0,BANJAR,0.01,8.32,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,153871104.0,0.0,153871104.0,0.0,0.0,0.0,175500000.0,0.93,1980.0,2054.0,33073.0,139.0,0.0,0.0,181459.0,183.0,2960.0,32.0,26.0,4380.0,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.92,3.88,3.13,1.79,3.42,2.94,2,2,5,2,2023-2024,0.0,0.0,0.0,0.0,0.321968837724781,1,,0.0
02-034-00010,KINNAUR,2023_09,13577655.0,0.0,11770063.0,1538993.0,0.0,268599.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.04,1074.0,42.95,0.0,0.0,NICHAR,0.02,24.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102500000.0,37323038.1,0.0,12323839.0,24476615.72,0.0,522583.38,153000000.0,0.81,2248.0,1594.0,29425.0,112.0,0.0,0.0,236618.0,249.0,3733.0,33.0,34.0,7867.0,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.62,4.67,3.1,1.73,3.37,2.46,2,2,5,1,2023-2024,0.0,0.0,0.0,0.0,0.28831656745781564,1,,0.0
02-025-02401,LAHAUL & SPITI,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.04,6937.0,246.0,0.0,0.0,SPITI,0.0,26.63,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,36112438.0,0.0,0.0,0.0,0.0,36112438.0,108000000.0,0.88,1164.0,779.0,12348.0,103.0,0.0,0.0,488947.0,409.0,4980.0,28.0,25.0,1220.0,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.54,4.71,3.14,1.73,3.47,2.53,1,1,5,3,2023-2024,0.0,0.0,0.0,0.0,0.28527107454240697,1,,0.0
02-034-01705,KINNAUR,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.03,1187.0,38.63,0.0,0.0,POOH,0.0,5.29,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102500000.0,3390218.4,0.0,3390218.4,0.0,0.0,0.0,153000000.0,0.81,938.0,666.0,10896.0,40.0,0.0,0.0,234025.0,127.0,4340.0,32.0,34.0,3308.0,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.22,4.92,3.07,1.62,3.32,2.35,1,2,5,1,2023-2024,0.0,0.0,0.0,0.0,0.28206404797308865,1,,0.0
02-034-00009,KINNAUR,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.03,356.0,10.84,0.0,0.0,KALPA,0.01,5.17,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102500000.0,15896359.0,0.0,1039319.0,14857040.0,0.0,0.0,153000000.0,0.81,1179.0,830.0,14369.0,52.0,0.0,0.0,144199.0,100.0,3880.0,33.0,34.0,3380.0,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.49,4.75,3.08,1.69,3.35,2.41,1,2,5,1,2023-2024,0.0,0.0,0.0,0.0,0.28206404797308865,1,,0.0
02-033-00036,SHIMLA,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,332.0,17.62,0.0,0.0,DODRA KWAR,0.02,5.93,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500000.0,0.0,0.0,0.0,0.0,0.0,0.0,295200000.0,0.91,333.0,293.0,6306.0,26.0,0.0,0.0,59436.0,95.0,3616.0,32.0,33.0,9433.0,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.66,4.7,3.1,1.75,3.37,2.4,1,2,4,1,2023-2024,0.0,0.0,0.0,0.0,0.24209846640639424,1,,0.0
02-024-02125,KANGRA,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.17,0.14,939.0,129.21,0.0,0.0,MULTHAN,0.09,105.52,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152500000.0,0.0,0.0,0.0,0.0,0.0,0.0,250500000.0,1.01,764.0,532.0,10193.0,41.0,0.0,0.0,13352.0,10.0,4021.0,32.0,24.0,834.0,16.6,3.0,30.53,4.28,5553.0,0.00043324,1895.354794,3.03,4.99,3.46,1.82,4.1,3.14,1,2,4,1,2023-2024,0.0,0.0,0.0,0.0,0.24209846640639424,1,,0.0
02-026-00013,KULLU,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.12,0.06,2019.0,130.49,0.0,0.0,BHUNTAR,0.04,87.55,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,225919197.0,0.0,200732208.0,0.0,0.0,25186989.0,175500000.0,0.93,10327.0,10725.0,149746.0,229.0,0.0,0.0,464447.0,920.0,3880.0,30.0,26.0,4422.0,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.44,4.89,3.01,1.64,3.26,2.44,5,1,4,1,2023-2024,0.0,0.0,0.0,0.0,0.22354890385788365,1,,0.0
02-034-01703,KINNAUR,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.03,0.03,483.0,13.18,0.0,0.0,HANGRANG,0.0,1.28,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102500000.0,0.0,0.0,0.0,0.0,0.0,0.0,153000000.0,0.81,339.0,240.0,3510.0,9.0,0.0,0.0,48855.0,49.0,4514.0,29.0,34.0,226.0,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.34,4.85,3.09,1.66,3.35,2.39,1,1,5,1,2023-2024,0.0,0.0,0.0,0.0,0.20232934814611037,1,,0.0
02-034-01704,KINNAUR,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.05,1689.0,79.97,0.0,0.0,MORANG,0.01,19.75,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102500000.0,0.0,0.0,0.0,0.0,0.0,0.0,153000000.0,0.81,1437.0,1014.0,14355.0,37.0,0.0,0.0,149170.0,93.0,4548.0,32.0,34.0,4851.0,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.33,4.85,3.08,1.65,3.34,2.38,1,1,5,1,2023-2024,0.0,0.0,0.0,0.0,0.20232934814611037,1,,0.0
02-034-01706,KINNAUR,2023_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.19,0.08,1389.0,117.47,0.0,0.0,SANGLA,0.02,33.22,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102500000.0,0.0,0.0,0.0,0.0,0.0,0.0,153000000.0,0.81,1314.0,947.0,16918.0,40.0,0.0,0.0,136743.0,136.0,4644.0,29.0,34.0,618.0,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.53,4.74,3.11,1.71,3.41,2.45,1,1,5,1,2023-2024,0.0,0.0,0.0,0.0,0.20232934814611037,1,,0.0
02-032-00052,SIRMAUR,2023_10,1125999.0,0.0,0.0,1125999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.05,370.0,17.49,0.0,0.0,PACHHAD,0.06,29.11,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48526521.0,0.0,37867322.0,10659199.0,0.0,0.0,0.0,0.9,3494.0,4502.0,79416.0,233.0,0.0,0.0,744216.0,948.0,1296.0,22.0,32.0,6978.0,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.58,5.0,3.24,1.86,4.01,2.67,4,4,5,5,2023-2024,0.0,0.0,0.0,0.0,0.801338285748611,5,,0.0
02-024-02127,KANGRA,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.05,515.0,26.91,0.0,0.0,NURPUR,0.06,36.82,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16230236.0,0.0,0.0,16230236.0,0.0,0.0,250500000.0,1.0,18537.0,12745.0,185373.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,5,4,4,5,2023-2024,0.0,0.0,0.0,0.0,0.7928342615541962,5,,0.0
02-024-02130,KANGRA,2023_10,3035262.0,0.0,1868760.0,1166502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.06,232.0,13.03,0.0,0.0,SHAHPUR,0.11,26.46,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19432533.0,0.0,1868760.0,17563773.0,0.0,0.0,250500000.0,1.01,5626.0,3863.0,78835.0,134.0,0.0,0.0,454404.0,954.0,1397.0,20.0,24.0,3963.0,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.86,4.98,3.57,1.94,4.44,2.93,4,4,4,5,2023-2024,0.0,0.0,0.0,0.0,0.784943126666422,5,,0.0
02-032-00056,SIRMAUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.04,227.0,8.43,0.0,0.0,SHALAI,0.03,8.76,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466985.0,0.0,1466985.0,0.0,0.0,0.0,0.0,0.9,4061.0,5061.0,66985.0,193.0,0.0,0.0,239582.0,194.0,1498.0,30.0,32.0,8902.0,9.6,3.0,24.84,5.2,11732.0,0.00041907,1350.135306,3.44,5.0,3.4,1.87,3.62,2.9,3,4,5,5,2023-2024,0.0,0.0,0.0,0.0,0.7836500401940021,5,,0.0
02-029-00065,UNA,2023_10,5211476.0,0.0,4750825.0,460651.0,0.0,0.0,4750825.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.02,317.0,7.24,0.0,0.0,AMB,0.04,14.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27047295.47,0.0,21411097.0,5636198.47,0.0,0.0,166151000.0,0.98,9617.0,6875.0,113987.0,178.0,16684.0,6.0,726977.0,1341.0,604.0,8.0,29.0,7409.0,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.98,4.53,3.09,1.7,3.38,2.45,5,4,5,4,2023-2024,4750825.0,0.0,0.0,0.0,0.7683317151196302,5,,0.0
02-028-02859,HAMIRPUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.04,181.0,7.25,0.0,0.0,NADAUN,0.02,5.18,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164538940.26,0.0,129926797.86,0.0,0.0,34612142.4,145000000.0,1.11,6978.0,3812.0,123876.0,177.0,0.0,0.0,433881.0,753.0,571.0,7.0,28.0,3486.0,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.91,4.66,3.18,1.63,3.14,2.95,5,4,5,4,2023-2024,0.0,0.0,0.0,0.0,0.7683317151196302,5,,0.0
02-023-00007,CHAMBA,2023_10,290000.0,0.0,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.08,485.0,39.8,0.0,0.0,SALUNI,0.06,32.9,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35050584.0,0.0,8686938.0,0.0,0.0,26363646.0,186000000.0,0.96,6898.0,8783.0,113859.0,251.0,0.0,0.0,922917.0,2323.0,2085.0,30.0,23.0,4561.0,12.3,2.0,33.65,3.51,18851.0,0.00043053,1294.653575,2.83,4.98,3.13,1.79,3.82,2.24,5,4,5,4,2023-2024,0.0,0.0,0.0,0.0,0.7683317151196302,5,,0.0
02-030-02107,BILASPUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.06,310.0,18.51,0.0,0.0,JHANDUTA,0.07,32.85,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91000000.0,0.98,7130.0,4896.0,156710.0,274.0,0.0,0.0,670838.0,1391.0,630.0,13.0,30.0,8307.0,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.11,4.89,3.15,1.84,3.49,2.19,5,4,5,4,2023-2024,0.0,0.0,0.0,0.0,0.7683317151196302,5,,1.0
02-028-02855,HAMIRPUR,2023_10,3560145.0,0.0,0.0,3560145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.04,125.0,5.62,0.0,0.0,BHORANJ,0.15,18.31,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50635786.45,0.0,37866754.45,5762055.0,0.0,7006977.0,145000000.0,1.11,3013.0,1663.0,74245.0,156.0,0.0,0.0,367542.0,635.0,898.0,10.0,28.0,3843.0,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.52,4.72,3.08,1.68,2.98,2.96,4,4,5,4,2023-2024,0.0,0.0,0.0,0.0,0.7603101281177628,5,,0.0
